Type,Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Shipping Pressure Index,Mode Risk Flag,Order Complexity Score,Regional Congestion,Predicted_Risk,Risk_Probability,Risk_Category
DEBIT,4,91.0,363.98,0,Fishing,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Matanzas,Cuba,36.0,0.09,399.98,0.25,1,399.98,363.98,91.0,Caribbean,Matanzas,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,435.9782000000001,0.5307766289973551,0,0.1774360844247929,Low
DEBIT,4,50.9,130.5,0,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,LATAM,Matanzas,Cuba,19.5,0.13,50.0,0.39,3,150.0,130.5,50.9,Caribbean,Matanzas,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.75,1,169.49999999999997,0.5307766289973551,0,0.1712224066618022,Low
DEBIT,4,-24.62,143.98,1,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Devonport,Australia,35.99,0.2,59.99,-0.17,3,179.97,143.98,-24.62,Oceania,Tasmania,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.75,1,215.964,0.5402049664958612,0,0.1853531230310375,Low
TRANSFER,2,109.75,391.98,1,Fishing,Caguas,Puerto Rico,Home Office,PR,Fan Shop,USCA,Columbus,Estados Unidos,8.0,0.02,399.98,0.28,1,399.98,391.98,109.75,East of USA,Ohio,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,0.5,0,407.9796,0.5566160520607375,1,0.7309462135158836,High
DEBIT,4,67.05,254.96,1,Cleats,West New York,EE. UU.,Consumer,NJ,Apparel,Europe,Crewe,Reino Unido,44.99,0.15,59.99,0.26,5,299.95,254.96,67.05,Northern Europe,Inglaterra,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.25,1,344.94249999999994,0.5404411764705882,0,0.3141636234040854,Low
DEBIT,4,-342.97,489.95,0,Cardio Equipment,West New York,EE. UU.,Consumer,NJ,Footwear,LATAM,León,México,10.0,0.02,99.99,-0.7,5,499.95,489.95,-342.97,Central America,Guanajuato,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,1.25,1,509.949,0.5475459581525,0,0.3117796684001775,Low
TRANSFER,4,-207.87,296.95,1,Cleats,West New York,EE. UU.,Consumer,NJ,Apparel,LATAM,Tegucigalpa,Honduras,3.0,0.01,59.99,-0.7,5,299.95,296.95,-207.87,Central America,Francisco Morazán,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.25,1,302.9495,0.5475459581525,0,0.318955498941348,Low
PAYMENT,2,-214.35,126.09,1,Men's Footwear,West New York,EE. UU.,Consumer,NJ,Apparel,Pacific Asia,Yakarta,Indonesia,3.9,0.03,129.99,-1.7,1,129.99,126.09,-214.35,Southeast Asia,Yakarta,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,133.8897,0.5552992976202956,1,0.7773409739097616,High
PAYMENT,2,-80.62,100.77,1,Shop By Sport,West New York,EE. UU.,Consumer,NJ,Golf,Pacific Asia,Yakarta,Indonesia,19.2,0.16,39.99,-0.8,3,119.97,100.77,-80.62,Southeast Asia,Yakarta,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,1.5,0,139.1652,0.5552992976202956,1,0.776838908875831,High
DEBIT,4,21.12,239.96,0,Cleats,West New York,EE. UU.,Consumer,NJ,Apparel,LATAM,León,México,0.0,0.0,59.99,0.09,4,239.96,239.96,21.12,Central America,Guanajuato,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,239.96,0.5475459581525,0,0.3061781700422769,Low
DEBIT,4,46.8,124.79,0,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,Europe,Solingen,Alemania,5.2,0.04,129.99,0.38,1,129.99,124.79,46.8,Western Europe,Renania del Norte-Westfalia,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,135.1896,0.5584861116234461,0,0.4439751224165605,Medium
DEBIT,4,60.9,347.98,0,Fishing,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Solingen,Alemania,52.0,0.13,399.98,0.18,1,399.98,347.98,60.9,Western Europe,Renania del Norte-Westfalia,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,451.9774,0.5584861116234461,0,0.4464148266643541,Medium
DEBIT,4,95.0,190.0,0,Women's Apparel,Caguas,Puerto Rico,Consumer,PR,Golf,Europe,Solingen,Alemania,10.0,0.05,50.0,0.5,4,200.0,190.0,95.0,Western Europe,Renania del Norte-Westfalia,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,1.0,1,210.0,0.5584861116234461,0,0.4309629414594987,Medium
DEBIT,4,39.98,123.0,0,Cardio Equipment,Caguas,Puerto Rico,Consumer,PR,Footwear,Europe,Solingen,Alemania,27.0,0.18,30.0,0.33,5,150.0,123.0,39.98,Western Europe,Renania del Norte-Westfalia,COMPLETE,Nike Women's Tempo Shorts,30.0,Standard Class,1.25,1,177.0,0.5584861116234461,0,0.4770528630781649,Medium
PAYMENT,1,4.42,110.49,1,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,Pacific Asia,Foshan,China,19.5,0.15,129.99,0.04,1,129.99,110.49,4.42,Eastern Asia,Guangdong,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,149.4885,0.5432692307692307,1,0.9995657439330828,High
PAYMENT,1,129.34,263.96,1,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,Pacific Asia,Foshan,China,35.99,0.12,59.99,0.49,5,299.95,263.96,129.34,Eastern Asia,Guangdong,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,First Class,5.0,0,335.944,0.5432692307692307,1,0.9995689696203928,High
PAYMENT,1,70.43,225.0,1,Women's Apparel,Caguas,Puerto Rico,Consumer,PR,Golf,Pacific Asia,Foshan,China,25.0,0.1,50.0,0.31,5,250.0,225.0,70.43,Eastern Asia,Guangdong,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,5.0,0,275.0,0.5432692307692307,1,0.9995550172070006,High
TRANSFER,1,49.14,188.99,1,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,USCA,New York City,Estados Unidos,11.0,0.06,199.99,0.26,1,199.99,188.99,49.14,East of USA,Nueva York,PENDING,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,211.9894,0.5566160520607375,1,0.999087125314821,High
DEBIT,4,45.92,163.99,0,Water Sports,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Europe,Solingen,Alemania,36.0,0.18,199.99,0.28,1,199.99,163.99,45.92,Western Europe,Renania del Norte-Westfalia,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,235.9882,0.5584861116234461,0,0.4367003207348737,Medium
TRANSFER,2,40.83,130.45,1,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Cuajimalpa,México,19.49,0.13,49.98,0.31,3,149.94,130.45,40.83,Central America,Distrito Federal,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Second Class,1.5,0,169.4322,0.5475459581525,1,0.9582886768915312,High
PAYMENT,1,39.36,112.46,1,Indoor/Outdoor Games,Caguas,Puerto Rico,Consumer,PR,Fan Shop,Pacific Asia,Foshan,China,37.49,0.25,49.98,0.35,3,149.94,112.46,39.36,Eastern Asia,Guangdong,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,First Class,3.0,0,187.425,0.5432692307692307,1,0.9995776183965898,High
TRANSFER,1,33.12,118.29,1,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,USCA,New York City,Estados Unidos,11.7,0.09,129.99,0.28,1,129.99,118.29,33.12,East of USA,Nueva York,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,141.68910000000002,0.5566160520607375,1,0.999126982749792,High
TRANSFER,1,13.11,50.43,1,Electronics,Caguas,Puerto Rico,Consumer,PR,Outdoors,USCA,New York City,Estados Unidos,1.56,0.03,51.99,0.26,1,51.99,50.43,13.11,East of USA,Nueva York,PENDING,Titleist Pro V1 High Numbers Personalized Gol,51.99,First Class,1.0,0,53.5497,0.5566160520607375,1,0.9993620227655948,High
TRANSFER,1,33.74,74.97,1,Accessories,Caguas,Puerto Rico,Consumer,PR,Outdoors,USCA,New York City,Estados Unidos,0.0,0.0,24.99,0.45,3,74.97,74.97,33.74,East of USA,Nueva York,PENDING,Team Golf Tennessee Volunteers Putter Grip,24.99,First Class,3.0,0,74.97,0.5566160520607375,1,0.9991718703890542,High
TRANSFER,2,28.8,57.59,1,Cleats,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Cuajimalpa,México,2.4,0.04,59.99,0.5,1,59.99,57.59,28.8,Central America,Distrito Federal,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Second Class,0.5,0,62.3896,0.5475459581525,1,0.957663653854211,High
TRANSFER,2,42.58,118.29,1,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Cuajimalpa,México,11.7,0.09,129.99,0.36,1,129.99,118.29,42.58,Central America,Distrito Federal,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,141.68910000000002,0.5475459581525,1,0.9576659648121852,High
TRANSFER,2,42.12,116.99,1,Men's Footwear,Caguas,Puerto Rico,Consumer,PR,Apparel,LATAM,Cuajimalpa,México,13.0,0.1,129.99,0.36,1,129.99,116.99,42.12,Central America,Distrito Federal,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,0.5,0,142.98900000000003,0.5475459581525,1,0.9577049946708946,High
TRANSFER,4,49.52,150.07,0,Boxing & MMA,North Bergen,EE. UU.,Corporate,NJ,Footwear,Pacific Asia,Ninghai,China,14.84,0.09,54.97,0.33,3,164.91,150.07,49.52,Eastern Asia,Shandong,PENDING,Under Armour Women's Micro G Skulpt Running S,54.97,Standard Class,0.75,1,179.7519,0.5432692307692307,0,0.4447239789310806,Medium
TRANSFER,4,125.27,260.97,0,Cardio Equipment,North Bergen,EE. UU.,Corporate,NJ,Footwear,Pacific Asia,Ninghai,China,39.0,0.13,99.99,0.48,3,299.97,260.97,125.27,Eastern Asia,Shandong,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.75,1,338.9660999999999,0.5432692307692307,0,0.4291171951058929,Medium
CASH,1,53.66,124.79,1,Men's Footwear,North Bergen,EE. UU.,Corporate,NJ,Apparel,LATAM,San Juan de la Maguana,República Dominicana,5.2,0.04,129.99,0.43,1,129.99,124.79,53.66,Caribbean,San Juan,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,135.1896,0.5307766289973551,1,0.9992533245537132,High
CASH,1,1.52,37.99,1,Shop By Sport,North Bergen,EE. UU.,Corporate,NJ,Golf,LATAM,San Juan de la Maguana,República Dominicana,2.0,0.05,39.99,0.04,1,39.99,37.99,1.52,Caribbean,San Juan,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class,1.0,0,41.98950000000001,0.5307766289973551,1,0.9992631501838946,High
CASH,1,138.91,283.48,1,Camping & Hiking,North Bergen,EE. UU.,Corporate,NJ,Fan Shop,LATAM,San Juan de la Maguana,República Dominicana,16.5,0.06,299.98,0.49,1,299.98,283.48,138.91,Caribbean,San Juan,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,1.0,0,317.97880000000004,0.5307766289973551,1,0.9992486316967488,High
CASH,1,62.57,145.5,1,Women's Apparel,North Bergen,EE. UU.,Corporate,NJ,Golf,LATAM,San Juan de la Maguana,República Dominicana,4.5,0.03,50.0,0.43,3,150.0,145.5,62.57,Caribbean,San Juan,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,3.0,0,154.5,0.5307766289973551,1,0.9992344769565684,High
CASH,1,69.12,144.0,1,Women's Apparel,North Bergen,EE. UU.,Corporate,NJ,Golf,LATAM,San Juan de la Maguana,República Dominicana,6.0,0.04,50.0,0.48,3,150.0,144.0,69.12,Caribbean,San Juan,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,3.0,0,156.0,0.5307766289973551,1,0.9992343378912334,High
DEBIT,2,11.33,37.76,1,Golf Gloves,North Bergen,EE. UU.,Corporate,NJ,Outdoors,Europe,Paris,Francia,2.2,0.06,9.99,0.3,4,39.96,37.76,11.33,Western Europe,Isla de Francia,COMPLETE,Clicgear 8.0 Shoe Brush,9.99,Second Class,2.0,0,42.357600000000005,0.5584861116234461,1,0.7144395106521777,High
PAYMENT,4,7.8,103.99,0,Men's Footwear,North Bergen,EE. UU.,Corporate,NJ,Apparel,Africa,Kinshasa,República Democrática del Congo,26.0,0.2,129.99,0.08,1,129.99,103.99,7.8,Central Africa,Kinshasa,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,155.988,0.5796064400715564,0,0.3809947063396904,Low
PAYMENT,4,44.64,93.0,0,Women's Apparel,North Bergen,EE. UU.,Corporate,NJ,Golf,Africa,Kinshasa,República Democrática del Congo,7.0,0.07,50.0,0.48,2,100.0,93.0,44.64,Central Africa,Kinshasa,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,0.5,1,107.0,0.5796064400715564,0,0.3668834798080479,Low
DEBIT,2,86.4,192.0,1,Women's Apparel,North Bergen,EE. UU.,Corporate,NJ,Golf,Europe,Katowice,Polonia,8.0,0.04,50.0,0.45,4,200.0,192.0,86.4,Eastern Europe,Silesia,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2.0,0,208.0,0.5566326530612244,1,0.7047192234196666,High
DEBIT,2,29.39,104.96,1,Accessories,North Bergen,EE. UU.,Corporate,NJ,Outdoors,Europe,Katowice,Polonia,19.99,0.16,24.99,0.28,5,124.95,104.96,29.39,Eastern Europe,Silesia,COMPLETE,Team Golf New England Patriots Putter Grip,24.99,Second Class,2.5,0,144.94199999999998,0.5566326530612244,1,0.7176852872264247,High
PAYMENT,4,16.09,48.75,0,Golf Shoes,North Bergen,EE. UU.,Corporate,NJ,Outdoors,Africa,Kinshasa,República Democrática del Congo,16.25,0.25,65.0,0.33,1,65.0,48.75,16.09,Central Africa,Kinshasa,PENDING_PAYMENT,LIJA Women's Eyelet Sleeveless Golf Polo,65.0,Standard Class,0.25,1,81.25,0.5796064400715564,0,0.3910235171169265,Low
PAYMENT,4,3.6,47.98,0,Indoor/Outdoor Games,North Bergen,EE. UU.,Corporate,NJ,Fan Shop,Africa,Kinshasa,República Democrática del Congo,2.0,0.04,49.98,0.08,1,49.98,47.98,3.6,Central Africa,Kinshasa,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,0.25,1,51.9792,0.5796064400715564,0,0.3804803660018307,Low
PAYMENT,4,113.67,391.98,0,Fishing,North Bergen,EE. UU.,Corporate,NJ,Fan Shop,Africa,Kinshasa,República Democrática del Congo,8.0,0.02,399.98,0.29,1,399.98,391.98,113.67,Central Africa,Kinshasa,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,407.9796,0.5796064400715564,0,0.3763985648337424,Low
DEBIT,2,10.44,347.98,1,Fishing,North Bergen,EE. UU.,Corporate,NJ,Fan Shop,Europe,Katowice,Polonia,52.0,0.13,399.98,0.03,1,399.98,347.98,10.44,Eastern Europe,Silesia,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,0.5,0,451.9774,0.5566326530612244,1,0.7163943918878228,High
CASH,2,-47.99,59.99,1,Cleats,San Juan,Puerto Rico,Corporate,PR,Apparel,LATAM,San Salvador,El Salvador,0.0,0.0,59.99,-0.8,1,59.99,59.99,-47.99,Central America,San Salvador,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Second Class,0.5,0,59.99,0.5475459581525,1,0.780097487927804,High
CASH,2,-10.52,49.39,1,Electronics,San Juan,Puerto Rico,Corporate,PR,Outdoors,LATAM,San Salvador,El Salvador,2.6,0.05,51.99,-0.21,1,51.99,49.39,-10.52,Central America,San Salvador,CLOSED,Titleist Pro V1x High Numbers Personalized Go,51.99,Second Class,0.5,0,54.5895,0.5475459581525,1,0.767101769352075,High
CASH,2,80.9,278.97,1,Cardio Equipment,San Juan,Puerto Rico,Corporate,PR,Footwear,LATAM,San Salvador,El Salvador,21.0,0.07,99.99,0.29,3,299.97,278.97,80.9,Central America,San Salvador,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,1.5,0,320.9679,0.5475459581525,1,0.7775265019542181,High
CASH,2,33.84,180.0,1,Women's Apparel,San Juan,Puerto Rico,Corporate,PR,Golf,LATAM,San Salvador,El Salvador,20.0,0.1,50.0,0.19,4,200.0,180.0,33.84,Central America,San Salvador,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2.0,0,220.00000000000003,0.5475459581525,1,0.7708622844897456,High
PAYMENT,1,43.68,167.99,1,Water Sports,San Juan,Puerto Rico,Corporate,PR,Fan Shop,Europe,Laval,Francia,32.0,0.16,199.99,0.26,1,199.99,167.99,43.68,Western Europe,Países del Loira,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,231.9884,0.5584861116234461,1,0.9993954695982272,High
PAYMENT,1,43.88,120.89,1,Men's Footwear,San Juan,Puerto Rico,Corporate,PR,Apparel,Europe,Laval,Francia,9.1,0.07,129.99,0.36,1,129.99,120.89,43.88,Western Europe,Países del Loira,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,139.0893,0.5584861116234461,1,0.9994156107418412,High
PAYMENT,4,37.12,218.36,0,Cleats,San Juan,Puerto Rico,Corporate,PR,Apparel,USCA,Jacksonville,Estados Unidos,21.6,0.09,59.99,0.17,4,239.96,218.36,37.12,South of  USA ,Carolina del Norte,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,261.55640000000005,0.557725587144623,0,0.3445690815971263,Low
PAYMENT,4,84.46,175.96,0,Shop By Sport,San Juan,Puerto Rico,Corporate,PR,Golf,USCA,Jacksonville,Estados Unidos,23.99,0.12,39.99,0.48,5,199.95,175.96,84.46,South of  USA ,Carolina del Norte,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,1.25,1,223.94400000000005,0.557725587144623,0,0.3440919772281299,Low
TRANSFER,1,53.5,109.19,0,Men's Footwear,San Juan,Puerto Rico,Corporate,PR,Apparel,LATAM,Cartago,Colombia,20.8,0.16,129.99,0.49,1,129.99,109.19,53.5,South America,Valle del Cauca,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,1.0,0,150.7884,0.5430867090726481,0,0.0023714226379724,Low
TRANSFER,1,4.92,245.98,0,Camping & Hiking,San Juan,Puerto Rico,Corporate,PR,Fan Shop,LATAM,Cartago,Colombia,54.0,0.18,299.98,0.02,1,299.98,245.98,4.92,South America,Valle del Cauca,SUSPECTED_FRAUD,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,1.0,0,353.9764,0.5430867090726481,0,0.0023786289424946,Low
PAYMENT,4,115.15,239.9,0,Indoor/Outdoor Games,San Juan,Puerto Rico,Corporate,PR,Fan Shop,USCA,Jacksonville,Estados Unidos,10.0,0.04,49.98,0.48,5,249.9,239.9,115.15,South of  USA ,Carolina del Norte,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.25,1,259.896,0.557725587144623,0,0.343198082346027,Low
PAYMENT,4,28.89,169.93,0,Indoor/Outdoor Games,San Juan,Puerto Rico,Corporate,PR,Fan Shop,USCA,Jacksonville,Estados Unidos,29.99,0.15,49.98,0.17,4,199.92,169.93,28.89,South of  USA ,Carolina del Norte,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.0,1,229.908,0.557725587144623,0,0.3481976861234886,Low
TRANSFER,1,62.7,127.96,0,Electronics,San Juan,Puerto Rico,Corporate,PR,Outdoors,LATAM,Cartago,Colombia,31.99,0.2,31.99,0.49,5,159.95,127.96,62.7,South America,Valle del Cauca,SUSPECTED_FRAUD,Bridgestone e6 Straight Distance NFL Carolina,31.99,First Class,5.0,0,191.94,0.5430867090726481,0,0.0031746794970749,Low
TRANSFER,4,39.89,128.69,1,Men's Footwear,San Juan,Puerto Rico,Corporate,PR,Apparel,Pacific Asia,Neyshabur,Irán,1.3,0.01,129.99,0.31,1,129.99,128.69,39.89,South Asia,Jorasán Razaví,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,0.25,1,131.28990000000002,0.5626697710516104,1,0.7379146427292178,High
TRANSFER,4,17.1,284.98,1,Camping & Hiking,San Juan,Puerto Rico,Corporate,PR,Fan Shop,Pacific Asia,Neyshabur,Irán,15.0,0.05,299.98,0.06,1,299.98,284.98,17.1,South Asia,Jorasán Razaví,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,0.25,1,314.97900000000004,0.5626697710516104,1,0.7389938282909296,High
TRANSFER,4,46.5,185.98,1,Cardio Equipment,San Juan,Puerto Rico,Corporate,PR,Footwear,Pacific Asia,Neyshabur,Irán,14.0,0.07,99.99,0.25,2,199.98,185.98,46.5,South Asia,Jorasán Razaví,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.5,1,213.9786,0.5626697710516104,1,0.7408789564642154,High
TRANSFER,4,112.31,287.97,0,Cardio Equipment,San Juan,Puerto Rico,Corporate,PR,Footwear,Pacific Asia,Orange,Australia,12.0,0.04,99.99,0.39,3,299.97,287.97,112.31,Oceania,Nueva Gales del Sur,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,0.75,1,311.9688,0.5402049664958612,1,0.5811118037246069,Medium
TRANSFER,4,99.78,226.76,0,Cleats,San Juan,Puerto Rico,Corporate,PR,Apparel,Pacific Asia,Orange,Australia,13.2,0.06,59.99,0.44,4,239.96,226.76,99.78,Oceania,Nueva Gales del Sur,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,1.0,1,254.3576,0.5402049664958612,1,0.5792293697903733,Medium
TRANSFER,4,143.99,299.99,1,Fishing,San Juan,Puerto Rico,Corporate,PR,Fan Shop,Pacific Asia,Neyshabur,Irán,100.0,0.25,399.98,0.48,1,399.98,299.99,143.99,South Asia,Jorasán Razaví,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,0.25,1,499.975,0.5626697710516104,1,0.7390244102342466,High
CASH,2,-29.0,124.45,1,Indoor/Outdoor Games,San Juan,Puerto Rico,Corporate,PR,Fan Shop,LATAM,San Salvador,El Salvador,25.49,0.17,49.98,-0.23,3,149.94,124.45,-29.0,Central America,San Salvador,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Second Class,1.5,0,175.4298,0.5475459581525,1,0.7823291934116567,High
TRANSFER,2,16.06,47.5,0,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Pacific Asia,Samarinda,Indonesia,2.5,0.05,50.0,0.34,1,50.0,47.5,16.06,Southeast Asia,Kalimantan Oriental,SUSPECTED_FRAUD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,0.5,0,52.5,0.5552992976202956,0,2.7859405718166463e-05,Low
TRANSFER,2,29.05,83.0,0,Women's Apparel,Caguas,Puerto Rico,Home Office,PR,Golf,Pacific Asia,Samarinda,Indonesia,17.0,0.17,50.0,0.35,2,100.0,83.0,29.05,Southeast Asia,Kalimantan Oriental,SUSPECTED_FRAUD,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,1.0,0,117.0,0.5552992976202956,0,2.81514314830734e-05,Low
TRANSFER,2,37.5,299.97,0,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Pacific Asia,Samarinda,Indonesia,0.0,0.0,99.99,0.13,3,299.97,299.97,37.5,Southeast Asia,Kalimantan Oriental,SUSPECTED_FRAUD,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,1.5,0,299.97,0.5552992976202956,0,2.9050867456800935e-05,Low
TRANSFER,4,62.99,179.97,0,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Ajmer,India,0.0,0.0,59.99,0.35,3,179.97,179.97,62.99,South Asia,Rajastán,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.75,1,179.97,0.5626697710516104,0,0.3672560128439736,Low
TRANSFER,4,37.95,178.17,0,Cleats,Caguas,Puerto Rico,Home Office,PR,Apparel,Pacific Asia,Ajmer,India,1.8,0.01,59.99,0.21,3,179.97,178.17,37.95,South Asia,Rajastán,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,0.75,1,181.7697,0.5626697710516104,0,0.3682400540735719,Low
TRANSFER,4,148.74,424.96,0,Cardio Equipment,Caguas,Puerto Rico,Home Office,PR,Footwear,Pacific Asia,Ajmer,India,74.99,0.15,99.99,0.35,5,499.95,424.96,148.74,South Asia,Rajastán,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,1.25,1,574.9425,0.5626697710516104,0,0.3634607012112265,Low
PAYMENT,4,48.36,185.99,0,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Belo Horizonte,Brasil,14.0,0.07,199.99,0.26,1,199.99,185.99,48.36,South America,Minas Gerais,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class,0.25,1,213.9893,0.5430867090726481,0,0.2191053545368933,Low
DEBIT,1,-90.2,163.99,1,Water Sports,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Europe,Nieuwegein,Países Bajos,36.0,0.18,199.99,-0.55,1,199.99,163.99,-90.2,Western Europe,Utrecht,COMPLETE,Pelican Sunstream 100 Kayak,199.99,First Class,1.0,0,235.9882,0.5584861116234461,1,0.999655036865129,High
PAYMENT,4,96.98,197.92,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Home Office,PR,Fan Shop,LATAM,Belo Horizonte,Brasil,2.0,0.01,49.98,0.49,4,199.92,197.92,96.98,South America,Minas Gerais,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,1.0,1,201.9192,0.5430867090726481,0,0.2244701310742878,Low
TRANSFER,2,30.84,84.97,0,Indoor/Outdoor Games,Caguas,Puerto Rico,Home Office,PR,Fan Shop,Pacific Asia,Samarinda,Indonesia,14.99,0.15,49.98,0.36,2,99.96,84.97,30.84,Southeast Asia,Kalimantan Oriental,SUSPECTED_FRAUD,O'Brien Men's Neoprene Life Vest,49.98,Second Class,1.0,0,114.95399999999998,0.5552992976202956,0,2.950327856262883e-05,Low
